,dt,id,jd,seg_pos,t,track_pos,x,y,z,seg.D_msd,seg.D_msd_intercept,seg.D_msd_r,seg.D_msd_std_err,seg.id,seg.lifetime,seg.loc_count,seg.mjd,seg.mjd_n,seg.mjd_std_err,seg.motion,seg.msd,seg.msd_n,seg.msd_std_err,seg.t_start,seg.track_pos,track.id,track.lifetime,track.loc_count,track.noise,track.seg_count,track.t_start
3542,1,3542,205.0609665,6,241,0,13485,32335,5200,0.001487071341,0.007403169014,0.933774841,1.623970705e-007,819,10,11,107.5060967,10,24.18089049,immobile,16820,10,4205,235,0,731,10,11,0,1,235
3543,1,3543,0,8,241,4,32915,37990,5400,0.0006127185679,0.003240405912,0.9990292811,3.791818759e-011,326,79,80,42.21518987,79,7.458500808,immobile,6121.202532,79,1081.482617,233,4,255,358,359,0,8,96
3544,1,3544,145,15,241,6,18850,32915,7400,0.001581886722,0.006064987575,0.9994597748,1.568622742e-010,9,71,72,75.82681098,71,10.40329547,immobile,13325.70423,71,2394.785004,226,6,3,297,298,0,7,0
3545,1,3545,145,6,241,4,11600,36540,7400,0.0008725790514,0.01796681818,0.5913259031,8.091964191e-007,213,9,10,93.90243701,9,30.6902063,immobile,16352.77778,9,5840.277778,235,4,166,572,573,0,24,61
3546,0,3546,0,0,241,0,16240,41470,10300,0,0,0,0,836,0,1,0,0,0,none,0,0,0,241,0,747,0,1,0,1,241
3547,1,3547,0,242,242,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
3548,1,3548,145,17,242,5,24940,17545,0,0.0005351404147,0.004160106762,0.9850308193,9.481115015e-010,29,39,40,46.1554094,39,11.32999224,immobile,7008.333333,39,1783.718286,225,5,12,562,563,0,11,0
3549,1,3549,205.0609665,3,242,3,4495,33205,1300,-0.0009972332016,0.04587272727,-0.3725223321,8.228965896e-006,1665,5,6,187.8825513,5,52.33341888,immobile,46255,5,16820,239,3,1539,69,70,0,5,184
3550,1,3550,145,24,242,2,24940,15805,1400,0.0102008513,0.08151739096,0.9866355395,2.910880245e-007,615,41,42,304.3044963,41,28.51454182,diffusion,125124.3902,41,21915.73506,218,2,534,82,83,0,3,177
3551,1,3551,145,37,242,1,23780,22475,2400,0.001152247787,0.00815927236,0.9945071058,1.336965261e-009,670,46,47,80.87486666,46,11.79178813,immobile,12797.82609,46,2012.010109,205,1,585,58,59,0,2,193
3552,0,3552,0,0,242,0,22185,24940,3000,0,0,0,0,839,0,1,0,0,0,none,0,0,0,242,0,750,0,1,0,1,242
3553,1,3553,145,3,242,0,41905,31900,4900,0.001527266702,0.03230670732,0.6603038621,2.011541607e-006,830,8,9,182.4189737,8,35.40241724,immobile,42050,8,12564.84076,239,0,742,13,14,0,2,239
3554,0,3554,0,0,242,0,47125,24360,5100,0,0,0,0,838,0,1,0,0,0,none,0,0,0,242,0,749,0,1,0,1,242
3555,1,3555,0,7,242,0,13340,32480,5200,0.001487071341,0.007403169014,0.933774841,1.623970705e-007,819,10,11,107.5060967,10,24.18089049,immobile,16820,10,4205,235,0,731,10,11,0,1,235
3556,1,3556,0,9,242,4,32915,37990,5400,0.0006127185679,0.003240405912,0.9990292811,3.791818759e-011,326,79,80,42.21518987,79,7.458500808,immobile,6121.202532,79,1081.482617,233,4,255,358,359,0,8,96
3557,1,3557,0,16,242,6,18995,32915,7400,0.001581886722,0.006064987575,0.9994597748,1.568622742e-010,9,71,72,75.82681098,71,10.40329547,immobile,13325.70423,71,2394.785004,226,6,3,297,298,0,7,0
3558,1,3558,0,7,242,4,11600,36685,7400,0.0008725790514,0.01796681818,0.5913259031,8.091964191e-007,213,9,10,93.90243701,9,30.6902063,immobile,16352.77778,9,5840.277778,235,4,166,572,573,0,24,61
3559,1,3559,0,243,243,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
3560,1,3560,0,18,243,5,24940,17690,0,0.0005351404147,0.004160106762,0.9850308193,9.481115015e-010,29,39,40,46.1554094,39,11.32999224,immobile,7008.333333,39,1783.718286,225,5,12,562,563,0,11,0
3561,1,3561,0,4,243,3,4350,33060,1400,-0.0009972332016,0.04587272727,-0.3725223321,8.228965896e-006,1665,5,6,187.8825513,5,52.33341888,immobile,46255,5,16820,239,3,1539,69,70,0,5,184
3562,1,3562,725,25,243,2,25085,15805,1700,0.0102008513,0.08151739096,0.9866355395,2.910880245e-007,615,41,42,304.3044963,41,28.51454182,diffusion,125124.3902,41,21915.73506,218,2,534,82,83,0,3,177
3563,1,3563,205.0609665,38,243,1,23780,22620,2300,0.001152247787,0.00815927236,0.9945071058,1.336965261e-009,670,46,47,80.87486666,46,11.79178813,immobile,12797.82609,46,2012.010109,205,1,585,58,59,0,2,193
3564,0,3564,0,0,243,0,22185,24940,3000,0,0,0,0,841,0,1,0,0,0,none,0,0,0,243,0,752,0,1,0,1,243
3565,0,3565,0,0,243,0,47125,24505,5100,0,0,0,0,840,0,1,0,0,0,none,0,0,0,243,0,751,0,1,0,1,243
3566,1,3566,145,4,243,0,41760,31900,5100,0.001527266702,0.03230670732,0.6603038621,2.011541607e-006,830,8,9,182.4189737,8,35.40241724,immobile,42050,8,12564.84076,239,0,742,13,14,0,2,239
3567,1,3567,145,8,243,0,13340,32480,5200,0.001487071341,0.007403169014,0.933774841,1.623970705e-007,819,10,11,107.5060967,10,24.18089049,immobile,16820,10,4205,235,0,731,10,11,0,1,235
3568,1,3568,0,10,243,4,32915,37990,5400,0.0006127185679,0.003240405912,0.9990292811,3.791818759e-011,326,79,80,42.21518987,79,7.458500808,immobile,6121.202532,79,1081.482617,233,4,255,358,359,0,8,96
3569,1,3569,0,8,243,4,11600,36685,7300,0.0008725790514,0.01796681818,0.5913259031,8.091964191e-007,213,9,10,93.90243701,9,30.6902063,immobile,16352.77778,9,5840.277778,235,4,166,572,573,0,24,61
3570,1,3570,0,17,243,6,18995,32915,7400,0.001581886722,0.006064987575,0.9994597748,1.568622742e-010,9,71,72,75.82681098,71,10.40329547,immobile,13325.70423,71,2394.785004,226,6,3,297,298,0,7,0
3571,1,3571,0,244,244,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
3572,1,3572,0,19,244,5,24940,17690,0,0.0005351404147,0.004160106762,0.9850308193,9.481115015e-010,29,39,40,46.1554094,39,11.32999224,immobile,7008.333333,39,1783.718286,225,5,12,562,563,0,11,0
3573,1,3573,145,26,244,2,24505,16240,1100,0.0102008513,0.08151739096,0.9866355395,2.910880245e-007,615,41,42,304.3044963,41,28.51454182,diffusion,125124.3902,41,21915.73506,218,2,534,82,83,0,3,177
3574,0,3574,0,0,244,0,4350,33350,1100,0,0,0,0,1797,0,1,0,0,0,none,0,0,0,244,0,1670,0,1,1,1,244
3575,0,3575,0,5,244,3,4350,33060,1600,-0.0009972332016,0.04587272727,-0.3725223321,8.228965896e-006,1665,5,6,187.8825513,5,52.33341888,immobile,46255,5,16820,239,3,1539,69,70,0,5,184
3576,1,3576,145,39,244,1,23635,22765,2400,0.001152247787,0.00815927236,0.9945071058,1.336965261e-009,670,46,47,80.87486666,46,11.79178813,immobile,12797.82609,46,2012.010109,205,1,585,58,59,0,2,193
3577,0,3577,0,0,244,0,22185,24940,3000,0,0,0,0,844,0,1,0,0,0,none,0,0,0,244,0,755,0,1,0,1,244
3578,0,3578,0,0,244,0,47125,24505,5000,0,0,0,0,843,0,1,0,0,0,none,0,0,0,244,0,754,0,1,0,1,244
3579,1,3579,0,5,244,0,41905,31900,5000,0.001527266702,0.03230670732,0.6603038621,2.011541607e-006,830,8,9,182.4189737,8,35.40241724,immobile,42050,8,12564.84076,239,0,742,13,14,0,2,239
3580,1,3580,0,9,244,0,13340,32625,5000,0.001487071341,0.007403169014,0.933774841,1.623970705e-007,819,10,11,107.5060967,10,24.18089049,immobile,16820,10,4205,235,0,731,10,11,0,1,235
3581,1,3581,0,11,244,4,32915,37990,5300,0.0006127185679,0.003240405912,0.9990292811,3.791818759e-011,326,79,80,42.21518987,79,7.458500808,immobile,6121.202532,79,1081.482617,233,4,255,358,359,0,8,96
3582,1,3582,0,18,244,6,18995,32915,7200,0.001581886722,0.006064987575,0.9994597748,1.568622742e-010,9,71,72,75.82681098,71,10.40329547,immobile,13325.70423,71,2394.785004,226,6,3,297,298,0,7,0
3583,0,3583,0,9,244,4,11600,36685,7200,0.0008725790514,0.01796681818,0.5913259031,8.091964191e-007,213,9,10,93.90243701,9,30.6902063,immobile,16352.77778,9,5840.277778,235,4,166,572,573,0,24,61
3584,0,3584,0,0,244,0,16385,41760,10500,0,0,0,0,842,0,1,0,0,0,none,0,0,0,244,0,753,0,1,0,1,244
3585,1,3585,0,245,245,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
3586,1,3586,0,20,245,5,24940,17690,0,0.0005351404147,0.004160106762,0.9850308193,9.481115015e-010,29,39,40,46.1554094,39,11.32999224,immobile,7008.333333,39,1783.718286,225,5,12,562,563,0,11,0
3587,1,3587,205.0609665,27,245,2,24505,16095,1000,0.0102008513,0.08151739096,0.9866355395,2.910880245e-007,615,41,42,304.3044963,41,28.51454182,diffusion,125124.3902,41,21915.73506,218,2,534,82,83,0,3,177
3588,1,3588,739.3578295,0,245,4,4350,33060,1400,0.02540613733,0.09743292683,0.9411214621,5.55270238e-005,1666,8,9,445.5904536,8,89.74350169,diffusion,254928.125,8,79807.75988,245,4,1539,69,70,0,5,184
3589,1,3589,145,40,245,1,23780,22765,2500,0.001152247787,0.00815927236,0.9945071058,1.336965261e-009,670,46,47,80.87486666,46,11.79178813,immobile,12797.82609,46,2012.010109,205,1,585,58,59,0,2,193
3590,0,3590,0,0,245,0,22185,24940,3100,0,0,0,0,845,0,1,0,0,0,none,0,0,0,245,0,756,0,1,0,1,245
3591,1,3591,145,6,245,0,41905,31900,4900,0.001527266702,0.03230670732,0.6603038621,2.011541607e-006,830,8,9,182.4189737,8,35.40241724,immobile,42050,8,12564.84076,239,0,742,13,14,0,2,239
3592,0,3592,0,0,245,0,46980,24360,5000,0,0,0,0,846,0,1,0,0,0,none,0,0,0,245,0,757,0,1,0,1,245
3593,0,3593,0,10,245,0,13340,32625,5000,0.001487071341,0.007403169014,0.933774841,1.623970705e-007,819,10,11,107.5060967,10,24.18089049,immobile,16820,10,4205,235,0,731,10,11,0,1,235
3594,1,3594,0,12,245,4,32915,37990,5400,0.0006127185679,0.003240405912,0.9990292811,3.791818759e-011,326,79,80,42.21518987,79,7.458500808,immobile,6121.202532,79,1081.482617,233,4,255,358,359,0,8,96
3595,1,3595,725,0,245,5,11745,36540,7300,-0.00064951373,0.1012519737,-0.1286699382,2.50594851e-005,214,6,7,243.2252983,6,109.529102,immobile,119141.6667,6,82805.1711,245,5,166,572,573,0,24,61
3596,1,3596,0,19,245,6,18995,32915,7400,0.001581886722,0.006064987575,0.9994597748,1.568622742e-010,9,71,72,75.82681098,71,10.40329547,immobile,13325.70423,71,2394.785004,226,6,3,297,298,0,7,0
3597,0,3597,0,0,245,0,16385,41760,10600,0,0,0,0,847,0,1,0,0,0,none,0,0,0,245,0,758,0,1,0,1,245
3598,1,3598,0,246,246,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
3599,1,3599,145,21,246,5,24940,17690,0,0.0005351404147,0.004160106762,0.9850308193,9.481115015e-010,29,39,40,46.1554094,39,11.32999224,immobile,7008.333333,39,1783.718286,225,5,12,562,563,0,11,0
3600,1,3600,324.2298567,28,246,2,24650,16240,1200,0.0102008513,0.08151739096,0.9866355395,2.910880245e-007,615,41,42,304.3044963,41,28.51454182,diffusion,125124.3902,41,21915.73506,218,2,534,82,83,0,3,177
3601,1,3601,615.1828996,1,246,4,4205,32335,1300,0.02540613733,0.09743292683,0.9411214621,5.55270238e-005,1666,8,9,445.5904536,8,89.74350169,diffusion,254928.125,8,79807.75988,245,4,1539,69,70,0,5,184
3602,1,3602,205.0609665,41,246,1,23780,22620,2400,0.001152247787,0.00815927236,0.9945071058,1.336965261e-009,670,46,47,80.87486666,46,11.79178813,immobile,12797.82609,46,2012.010109,205,1,585,58,59,0,2,193
3603,0,3603,0,0,246,0,22185,24940,3100,0,0,0,0,848,0,1,0,0,0,none,0,0,0,246,0,759,0,1,0,1,246
3604,1,3604,205.0609665,7,246,0,41760,31900,4900,0.001527266702,0.03230670732,0.6603038621,2.011541607e-006,830,8,9,182.4189737,8,35.40241724,immobile,42050,8,12564.84076,239,0,742,13,14,0,2,239
3605,0,3605,0,0,246,0,47125,24505,5100,0,0,0,0,849,0,1,0,0,0,none,0,0,0,246,0,760,0,1,0,1,246
3606,1,3606,0,13,246,4,32915,37990,5300,0.0006127185679,0.003240405912,0.9990292811,3.791818759e-011,326,79,80,42.21518987,79,7.458500808,immobile,6121.202532,79,1081.482617,233,4,255,358,359,0,8,96
3607,1,3607,324.2298567,1,246,5,12180,37120,7200,-0.00064951373,0.1012519737,-0.1286699382,2.50594851e-005,214,6,7,243.2252983,6,109.529102,immobile,119141.6667,6,82805.1711,245,5,166,572,573,0,24,61
3608,1,3608,0,20,246,6,18995,32915,7400,0.001581886722,0.006064987575,0.9994597748,1.568622742e-010,9,71,72,75.82681098,71,10.40329547,immobile,13325.70423,71,2394.785004,226,6,3,297,298,0,7,0
3609,1,3609,0,247,247,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
3610,1,3610,205.0609665,22,247,5,24940,17545,0,0.0005351404147,0.004160106762,0.9850308193,9.481115015e-010,29,39,40,46.1554094,39,11.32999224,immobile,7008.333333,39,1783.718286,225,5,12,562,563,0,11,0
3611,0,3611,0,0,247,0,4205,32190,0,0,0,0,0,1799,0,1,0,0,0,none,0,0,0,247,0,1672,0,1,1,1,247
3612,1,3612,145,29,247,2,24795,15950,1200,0.0102008513,0.08151739096,0.9866355395,2.910880245e-007,615,41,42,304.3044963,41,28.51454182,diffusion,125124.3902,41,21915.73506,218,2,534,82,83,0,3,177
3613,1,3613,290,2,247,4,4640,32770,1600,0.02540613733,0.09743292683,0.9411214621,5.55270238e-005,1666,8,9,445.5904536,8,89.74350169,diffusion,254928.125,8,79807.75988,245,4,1539,69,70,0,5,184
3614,1,3614,145,42,247,1,23635,22765,2400,0.001152247787,0.00815927236,0.9945071058,1.336965261e-009,670,46,47,80.87486666,46,11.79178813,immobile,12797.82609,46,2012.010109,205,1,585,58,59,0,2,193
3615,0,3615,0,0,247,0,22185,24940,3100,0,0,0,0,851,0,1,0,0,0,none,0,0,0,247,0,762,0,1,0,1,247
3616,0,3616,0,8,247,0,41905,31755,5000,0.001527266702,0.03230670732,0.6603038621,2.011541607e-006,830,8,9,182.4189737,8,35.40241724,immobile,42050,8,12564.84076,239,0,742,13,14,0,2,239
3617,0,3617,0,0,247,0,47125,24505,5100,0,0,0,0,850,0,1,0,0,0,none,0,0,0,247,0,761,0,1,0,1,247
3618,0,3618,0,0,247,0,13485,32480,5100,0,0,0,0,1798,0,1,0,0,0,none,0,0,0,247,0,1671,0,1,1,1,247
3619,1,3619,0,14,247,4,32915,37990,5400,0.0006127185679,0.003240405912,0.9990292811,3.791818759e-011,326,79,80,42.21518987,79,7.458500808,immobile,6121.202532,79,1081.482617,233,4,255,358,359,0,8,96
3620,1,3620,145,21,247,6,18995,32915,7400,0.001581886722,0.006064987575,0.9994597748,1.568622742e-010,9,71,72,75.82681098,71,10.40329547,immobile,13325.70423,71,2394.785004,226,6,3,297,298,0,7,0
3621,1,3621,0,2,247,5,12035,36830,7500,-0.00064951373,0.1012519737,-0.1286699382,2.50594851e-005,214,6,7,243.2252983,6,109.529102,immobile,119141.6667,6,82805.1711,245,5,166,572,573,0,24,61
3622,1,3622,0,248,248,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
3623,1,3623,145,23,248,5,24795,17690,0,0.0005351404147,0.004160106762,0.9850308193,9.481115015e-010,29,39,40,46.1554094,39,11.32999224,immobile,7008.333333,39,1783.718286,225,5,12,562,563,0,11,0
3624,1,3624,0,30,248,2,24940,15950,1400,0.0102008513,0.08151739096,0.9866355395,2.910880245e-007,615,41,42,304.3044963,41,28.51454182,diffusion,125124.3902,41,21915.73506,218,2,534,82,83,0,3,177
3625,1,3625,615.1828996,3,248,4,4640,32480,1500,0.02540613733,0.09743292683,0.9411214621,5.55270238e-005,1666,8,9,445.5904536,8,89.74350169,diffusion,254928.125,8,79807.75988,245,4,1539,69,70,0,5,184
3626,1,3626,145,43,248,1,23635,22620,2600,0.001152247787,0.00815927236,0.9945071058,1.336965261e-009,670,46,47,80.87486666,46,11.79178813,immobile,12797.82609,46,2012.010109,205,1,585,58,59,0,2,193
3627,0,3627,0,0,248,0,22185,24940,3200,0,0,0,0,852,0,1,0,0,0,none,0,0,0,248,0,763,0,1,0,1,248
3628,1,3628,648.4597135,0,248,1,41905,31900,4900,-0.003656521739,0.37004,-0.1271283452,0.001627815912,831,4,5,597.1149284,4,17.11492837,diffusion,357425,4,21025,248,1,742,13,14,0,2,239
3629,0,3629,0,0,248,0,47125,24360,5100,0,0,0,0,853,0,1,0,0,0,none,0,0,0,248,0,764,0,1,0,1,248
3630,1,3630,0,15,248,4,32915,37990,5500,0.0006127185679,0.003240405912,0.9990292811,3.791818759e-011,326,79,80,42.21518987,79,7.458500808,immobile,6121.202532,79,1081.482617,233,4,255,358,359,0,8,96
3631,1,3631,145,0,248,0,18850,32915,7400,0.004570652174,0,1,0,1660,2,3,145,2,0,immobile,21025,2,0,248,0,1537,2,3,0,1,248
3632,1,3632,0,3,248,5,12035,36830,7500,-0.00064951373,0.1012519737,-0.1286699382,2.50594851e-005,214,6,7,243.2252983,6,109.529102,immobile,119141.6667,6,82805.1711,245,5,166,572,573,0,24,61
3633,1,3633,145,22,248,6,18995,32770,7600,0.001581886722,0.006064987575,0.9994597748,1.568622742e-010,9,71,72,75.82681098,71,10.40329547,immobile,13325.70423,71,2394.785004,226,6,3,297,298,0,7,0
3634,1,3634,0,249,249,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
3635,1,3635,0,24,249,5,24795,17545,0,0.0005351404147,0.004160106762,0.9850308193,9.481115015e-010,29,39,40,46.1554094,39,11.32999224,immobile,7008.333333,39,1783.718286,225,5,12,562,563,0,11,0
3636,1,3636,145,31,249,2,24940,15950,1500,0.0102008513,0.08151739096,0.9866355395,2.910880245e-007,615,41,42,304.3044963,41,28.51454182,diffusion,125124.3902,41,21915.73506,218,2,534,82,83,0,3,177
3637,1,3637,725,4,249,4,5075,32045,1700,0.02540613733,0.09743292683,0.9411214621,5.55270238e-005,1666,8,9,445.5904536,8,89.74350169,diffusion,254928.125,8,79807.75988,245,4,1539,69,70,0,5,184
3638,1,3638,205.0609665,44,249,1,23780,22620,2600,0.001152247787,0.00815927236,0.9945071058,1.336965261e-009,670,46,47,80.87486666,46,11.79178813,immobile,12797.82609,46,2012.010109,205,1,585,58,59,0,2,193
3639,0,3639,0,0,249,0,22040,24940,3200,0,0,0,0,855,0,1,0,0,0,none,0,0,0,249,0,766,0,1,0,1,249
3640,1,3640,580,1,249,1,41325,31610,5000,-0.003656521739,0.37004,-0.1271283452,0.001627815912,831,4,5,597.1149284,4,17.11492837,diffusion,357425,4,21025,248,1,742,13,14,0,2,239
3641,0,3641,0,0,249,0,47125,24360,5100,0,0,0,0,854,0,1,0,0,0,none,0,0,0,249,0,765,0,1,0,1,249
3642,1,3642,145,16,249,4,32915,37990,5500,0.0006127185679,0.003240405912,0.9990292811,3.791818759e-011,326,79,80,42.21518987,79,7.458500808,immobile,6121.202532,79,1081.482617,233,4,255,358,359,0,8,96
3643,1,3643,0,23,249,6,18850,32770,7400,0.001581886722,0.006064987575,0.9994597748,1.568622742e-010,9,71,72,75.82681098,71,10.40329547,immobile,13325.70423,71,2394.785004,226,6,3,297,298,0,7,0
3644,1,3644,205.0609665,4,249,5,12035,36830,7500,-0.00064951373,0.1012519737,-0.1286699382,2.50594851e-005,214,6,7,243.2252983,6,109.529102,immobile,119141.6667,6,82805.1711,245,5,166,572,573,0,24,61
3645,1,3645,0,250,250,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
3646,1,3646,0,25,250,5,24795,17545,0,0.0005351404147,0.004160106762,0.9850308193,9.481115015e-010,29,39,40,46.1554094,39,11.32999224,immobile,7008.333333,39,1783.718286,225,5,12,562,563,0,11,0
3647,0,3647,0,0,250,0,35380,2320,700,0,0,0,0,857,0,1,0,0,0,none,0,0,0,250,0,768,0,1,0,1,250
3648,1,3648,324.2298567,32,250,2,24795,15950,1200,0.0102008513,0.08151739096,0.9866355395,2.910880245e-007,615,41,42,304.3044963,41,28.51454182,diffusion,125124.3902,41,21915.73506,218,2,534,82,83,0,3,177
3649,1,3649,145,5,250,4,4495,32480,1500,0.02540613733,0.09743292683,0.9411214621,5.55270238e-005,1666,8,9,445.5904536,8,89.74350169,diffusion,254928.125,8,79807.75988,245,4,1539,69,70,0,5,184
3650,1,3650,145,45,250,1,23635,22475,2600,0.001152247787,0.00815927236,0.9945071058,1.336965261e-009,670,46,47,80.87486666,46,11.79178813,immobile,12797.82609,46,2012.010109,205,1,585,58,59,0,2,193
3651,0,3651,0,0,250,0,22185,24795,3300,0,0,0,0,858,0,1,0,0,0,none,0,0,0,250,0,769,0,1,0,1,250
3652,1,3652,580,2,250,1,41905,31610,5100,-0.003656521739,0.37004,-0.1271283452,0.001627815912,831,4,5,597.1149284,4,17.11492837,diffusion,357425,4,21025,248,1,742,13,14,0,2,239
3653,1,3653,145,0,250,0,13630,32335,5200,-0.002285326087,0.04205,-1,0,856,2,3,175.0304833,2,30.03048327,immobile,31537.5,2,10512.5,250,0,767,2,3,0,1,250
3654,1,3654,0,17,250,4,32915,37845,5600,0.0006127185679,0.003240405912,0.9990292811,3.791818759e-011,326,79,80,42.21518987,79,7.458500808,immobile,6121.202532,79,1081.482617,233,4,255,358,359,0,8,96
3655,0,3655,0,2,250,0,18705,32770,6900,0.004570652174,0,1,0,1660,2,3,145,2,0,immobile,21025,2,0,248,0,1537,2,3,0,1,248
3656,1,3656,145,24,250,6,18850,32770,7400,0.001581886722,0.006064987575,0.9994597748,1.568622742e-010,9,71,72,75.82681098,71,10.40329547,immobile,13325.70423,71,2394.785004,226,6,3,297,298,0,7,0
3657,1,3657,205.0609665,5,250,5,12180,36685,7500,-0.00064951373,0.1012519737,-0.1286699382,2.50594851e-005,214,6,7,243.2252983,6,109.529102,immobile,119141.6667,6,82805.1711,245,5,166,572,573,0,24,61
3658,1,3658,0,251,251,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
3659,1,3659,145,26,251,5,24795,17545,0,0.0005351404147,0.004160106762,0.9850308193,9.481115015e-010,29,39,40,46.1554094,39,11.32999224,immobile,7008.333333,39,1783.718286,225,5,12,562,563,0,11,0
3660,1,3660,290,33,251,2,24505,16095,1200,0.0102008513,0.08151739096,0.9866355395,2.910880245e-007,615,41,42,304.3044963,41,28.51454182,diffusion,125124.3902,41,21915.73506,218,2,534,82,83,0,3,177
3661,1,3661,145,6,251,4,4495,32625,1500,0.02540613733,0.09743292683,0.9411214621,5.55270238e-005,1666,8,9,445.5904536,8,89.74350169,diffusion,254928.125,8,79807.75988,245,4,1539,69,70,0,5,184
3662,0,3662,0,46,251,1,23780,22475,2700,0.001152247787,0.00815927236,0.9945071058,1.336965261e-009,670,46,47,80.87486666,46,11.79178813,immobile,12797.82609,46,2012.010109,205,1,585,58,59,0,2,193
3663,0,3663,0,0,251,0,22040,24795,3200,0,0,0,0,859,0,1,0,0,0,none,0,0,0,251,0,770,0,1,0,1,251
3664,0,3664,0,0,251,0,36975,7540,4200,0,0,0,0,860,0,1,0,0,0,none,0,0,0,251,0,771,0,1,0,1,251
3665,1,3665,580,3,251,1,41905,31030,5000,-0.003656521739,0.37004,-0.1271283452,0.001627815912,831,4,5,597.1149284,4,17.11492837,diffusion,357425,4,21025,248,1,742,13,14,0,2,239
3666,1,3666,205.0609665,1,251,0,13630,32190,5100,-0.002285326087,0.04205,-1,0,856,2,3,175.0304833,2,30.03048327,immobile,31537.5,2,10512.5,250,0,767,2,3,0,1,250
3667,1,3667,0,18,251,4,32915,37845,5600,0.0006127185679,0.003240405912,0.9990292811,3.791818759e-011,326,79,80,42.21518987,79,7.458500808,immobile,6121.202532,79,1081.482617,233,4,255,358,359,0,8,96
3668,1,3668,0,25,251,6,18850,32625,7200,0.001581886722,0.006064987575,0.9994597748,1.568622742e-010,9,71,72,75.82681098,71,10.40329547,immobile,13325.70423,71,2394.785004,226,6,3,297,298,0,7,0
3669,0,3669,0,6,251,5,12035,36830,7700,-0.00064951373,0.1012519737,-0.1286699382,2.50594851e-005,214,6,7,243.2252983,6,109.529102,immobile,119141.6667,6,82805.1711,245,5,166,572,573,0,24,61
3670,1,3670,0,252,252,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
3671,1,3671,0,27,252,5,24940,17545,0,0.0005351404147,0.004160106762,0.9850308193,9.481115015e-010,29,39,40,46.1554094,39,11.32999224,immobile,7008.333333,39,1783.718286,225,5,12,562,563,0,11,0
3672,0,3672,0,0,252,0,35815,2175,600,0,0,0,0,862,0,1,0,0,0,none,0,0,0,252,0,773,0,1,0,1,252
3673,0,3673,0,0,252,0,35815,2030,800,0,0,0,0,863,0,1,0,0,0,none,0,0,0,252,0,774,0,1,0,1,252
